X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Long,Lat,ObjectId
-79.375656100000015,43.7172012,31371,GO-20151750297,2015-08-10T00:00:00.000Z,2015-10-10T16:59:00.000Z,Apartment,1430,100,Assault,2015,October,10,283,Saturday  ,16,2015,August,10,222,Monday    ,0,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3756561,43.7172012,31078
-79.3816147,43.7231483,31227,GO-20141708007,2014-03-15T20:28:00.000Z,2014-03-15T21:00:00.000Z,House,2120,200,B&E,2014,March,15,74,Saturday  ,21,2014,March,15,74,Saturday  ,20,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3816147,43.7231483,31274
-79.3779221,43.7217369,31070,GO-20141525053,2014-02-13T20:55:00.000Z,2014-02-13T20:55:00.000Z,Outside,1420,100,Assault With Weapon,2014,February,13,44,Thursday  ,20,2014,February,13,44,Thursday  ,20,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,31910
-79.3896027,43.7235832,41168,GO-20141965070,2014-04-26T20:30:00.000Z,2014-04-26T20:49:00.000Z,House,2120,200,B&E,2014,April,26,116,Saturday  ,20,2014,April,26,116,Saturday  ,20,Break and Enter,D53,103,Lawrence Park South (103),-79.3896027,43.7235832,41200
-79.389328,43.7205696,41711,GO-20142407997,2014-07-01T13:30:00.000Z,2014-07-01T13:54:00.000Z,House,2120,200,B&E,2014,July,1,182,Tuesday   ,13,2014,July,1,182,Tuesday   ,13,Break and Enter,D53,103,Lawrence Park South (103),-79.389328,43.7205696,41369
-79.4012604,43.7194862,41594,GO-20142105440,2014-05-16T20:00:00.000Z,2014-05-18T22:43:00.000Z,House,2120,200,B&E,2014,May,18,138,Sunday    ,22,2014,May,16,136,Friday    ,20,Break and Enter,D53,103,Lawrence Park South (103),-79.4012604,43.7194862,41658
-79.3598251,43.7146072,41242,GO-20141306704,2014-01-08T15:00:00.000Z,2014-01-08T22:00:00.000Z,Apartment,2130,210,Theft Over,2014,January,8,8,Wednesday ,22,2014,January,8,8,Wednesday ,15,Theft Over,D53,56,Leaside-Bennington (56),-79.3598251,43.7146072,41695
-79.3691864,43.7179527,41293,GO-20142577607,2014-07-22T00:00:00.000Z,2014-07-26T18:35:00.000Z,Other,2130,210,Theft Over,2014,July,26,207,Saturday  ,18,2014,July,22,203,Tuesday   ,0,Theft Over,D53,56,Leaside-Bennington (56),-79.3691864,43.7179527,41746
-79.3896027,43.7235832,35564,GO-20141817235,2014-04-02T17:30:00.000Z,2014-04-02T22:05:00.000Z,House,2120,200,B&E,2014,April,2,92,Wednesday ,22,2014,April,2,92,Wednesday ,17,Break and Enter,D53,103,Lawrence Park South (103),-79.3896027,43.7235832,35433
-79.391037,43.7202415,35877,GO-20142317354,2014-06-18T15:26:00.000Z,2014-06-18T15:26:00.000Z,House,2120,200,B&E,2014,June,18,169,Wednesday ,15,2014,June,18,169,Wednesday ,15,Break and Enter,D53,103,Lawrence Park South (103),-79.391037,43.7202415,35856
-79.4008484,43.718338,35374,GO-20142165133,2014-05-27T08:30:00.000Z,2014-05-27T19:00:00.000Z,Apartment,2120,200,B&E,2014,May,27,147,Tuesday   ,19,2014,May,27,147,Tuesday   ,8,Break and Enter,D53,103,Lawrence Park South (103),-79.4008484,43.718338,35974
-79.3849792,43.724556,40849,GO-20141959171,2014-04-25T21:09:00.000Z,2014-04-26T01:38:00.000Z,House,2120,200,B&E,2014,April,26,116,Saturday  ,1,2014,April,25,115,Friday    ,21,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3849792,43.724556,40854
-79.3996201,43.7218094,40894,GO-20141844359,2014-04-07T12:20:00.000Z,2014-04-07T12:25:00.000Z,House,2120,220,B&E W'Intent,2014,April,7,97,Monday    ,12,2014,April,7,97,Monday    ,12,Break and Enter,D53,103,Lawrence Park South (103),-79.3996201,43.7218094,40899
-79.3996201,43.7218094,42376,GO-20142625774,2014-08-02T16:00:00.000Z,2014-08-03T00:20:00.000Z,House,2120,200,B&E,2014,August,3,215,Sunday    ,0,2014,August,2,214,Saturday  ,16,Break and Enter,D53,103,Lawrence Park South (103),-79.3996201,43.7218094,42885
-79.400444,43.7163773,44992,GO-20152180120,2015-12-20T15:35:00.000Z,2015-12-20T20:41:00.000Z,Commercial,1420,110,Assault Bodily Harm,2015,December,20,354,Sunday    ,20,2015,December,20,354,Sunday    ,15,Assault,D53,99,Mount Pleasant East (99),-79.400444,43.7163773,44235
-79.3971252,43.7155685,48505,GO-20142849331,2014-09-05T08:00:00.000Z,2014-09-05T14:44:00.000Z,House,2120,200,B&E,2014,September,5,248,Friday    ,14,2014,September,5,248,Friday    ,8,Break and Enter,D53,99,Mount Pleasant East (99),-79.3971252,43.7155685,48137
-79.3598251,43.7146072,48518,GO-20141703764,2014-03-15T03:28:00.000Z,2014-03-15T07:37:00.000Z,Other,1420,110,Assault Bodily Harm,2014,March,15,74,Saturday  ,7,2014,March,15,74,Saturday  ,3,Assault,D53,55,Thorncliffe Park (55),-79.3598251,43.7146072,48657
-79.4018097,43.7231064,38212,GO-20151149506,2015-07-07T23:25:00.000Z,2015-07-07T23:25:00.000Z,Outside,1430,100,Assault,2015,July,7,188,Tuesday   ,23,2015,July,7,188,Tuesday   ,23,Assault,D53,103,Lawrence Park South (103),-79.4018097,43.7231064,38419
-79.4018097,43.7231064,38213,GO-20151149506,2015-07-07T23:25:00.000Z,2015-07-07T23:25:00.000Z,Outside,1430,100,Assault,2015,July,7,188,Tuesday   ,23,2015,July,7,188,Tuesday   ,23,Assault,D53,103,Lawrence Park South (103),-79.4018097,43.7231064,38511
-79.4018097,43.7231064,38214,GO-20151149506,2015-07-07T23:25:00.000Z,2015-07-07T23:25:00.000Z,Outside,1430,100,Assault,2015,July,7,188,Tuesday   ,23,2015,July,7,188,Tuesday   ,23,Assault,D53,103,Lawrence Park South (103),-79.4018097,43.7231064,38585
-79.4018097,43.7231064,38215,GO-20151149506,2015-07-07T23:25:00.000Z,2015-07-07T23:25:00.000Z,Outside,1430,100,Assault,2015,July,7,188,Tuesday   ,23,2015,July,7,188,Tuesday   ,23,Assault,D53,103,Lawrence Park South (103),-79.4018097,43.7231064,38588
-79.4013977,43.7209625,50805,GO-20143055277,2014-09-29T16:30:00.000Z,2014-10-06T18:45:00.000Z,Apartment,2130,210,Theft Over,2014,October,6,279,Monday    ,18,2014,September,29,272,Monday    ,16,Theft Over,D53,103,Lawrence Park South (103),-79.4013977,43.7209625,50135
-79.3623199,43.7140923,45726,GO-20152054249,2015-11-04T18:00:00.000Z,2015-11-30T19:57:00.000Z,Apartment,2120,200,B&E,2015,November,30,334,Monday    ,19,2015,November,4,308,Wednesday ,18,Break and Enter,D53,56,Leaside-Bennington (56),-79.3623199,43.7140923,45040
-79.375656100000015,43.7172012,45925,GO-2015643769,2015-04-17T10:45:00.000Z,2015-04-18T23:24:00.000Z,Apartment,2120,200,B&E,2015,April,18,108,Saturday  ,23,2015,April,17,107,Friday    ,10,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3756561,43.7172012,45702
-79.399070699999982,43.7182198,49076,GO-20141444589,2014-01-31T16:00:00.000Z,2014-01-31T16:28:00.000Z,House,2120,200,B&E,2014,January,31,31,Friday    ,16,2014,January,31,31,Friday    ,16,Break and Enter,D53,103,Lawrence Park South (103),-79.3990707,43.7182198,49192
-79.3949432,43.7203979,49700,GO-20142402417,2014-06-26T12:00:00.000Z,2014-06-30T16:57:00.000Z,House,2120,220,B&E W'Intent,2014,June,30,181,Monday    ,16,2014,June,26,177,Thursday  ,12,Break and Enter,D53,103,Lawrence Park South (103),-79.3949432,43.7203979,49761
-79.4008484,43.718338,49535,GO-20142164529,2014-05-27T08:30:00.000Z,2014-05-27T20:38:00.000Z,Apartment,2120,220,B&E W'Intent,2014,May,27,147,Tuesday   ,20,2014,May,27,147,Tuesday   ,8,Break and Enter,D53,103,Lawrence Park South (103),-79.4008484,43.718338,49868
-79.3592606,43.717308,36215,GO-2015269051,2015-02-14T18:00:00.000Z,2015-02-15T01:25:00.000Z,House,2120,200,B&E,2015,February,15,46,Sunday    ,1,2015,February,14,45,Saturday  ,18,Break and Enter,D53,56,Leaside-Bennington (56),-79.3592606,43.717308,36152
-79.3707047,43.7152061,36231,GO-20142980618,2014-09-25T12:45:00.000Z,2014-09-25T12:51:00.000Z,Outside,1430,100,Assault,2014,September,25,268,Thursday  ,12,2014,September,25,268,Thursday  ,12,Assault,D53,56,Leaside-Bennington (56),-79.3707047,43.7152061,36169
-79.4008484,43.718338,36348,GO-20142164893,2014-05-27T08:30:00.000Z,2014-05-27T20:46:00.000Z,Apartment,2120,200,B&E,2014,May,27,147,Tuesday   ,20,2014,May,27,147,Tuesday   ,8,Break and Enter,D53,103,Lawrence Park South (103),-79.4008484,43.718338,36889
-79.4002304,43.7154579,54181,GO-201551029,2015-01-09T10:55:00.000Z,2015-01-10T00:47:00.000Z,Apartment,2120,200,B&E,2015,January,10,10,Saturday  ,0,2015,January,9,9,Friday    ,10,Break and Enter,D53,103,Lawrence Park South (103),-79.4002304,43.7154579,54212
-79.369491600000018,43.7154655,54469,GO-20151145320,2015-06-25T15:30:00.000Z,2015-07-07T11:03:00.000Z,House,2120,200,B&E,2015,July,7,188,Tuesday   ,11,2015,June,25,176,Thursday  ,15,Break and Enter,D53,56,Leaside-Bennington (56),-79.3694916,43.7154655,54712
-79.4004822,43.71661,33401,GO-2015725069,2015-05-01T23:15:00.000Z,2015-05-01T23:15:00.000Z,Outside,1430,100,Assault,2015,May,1,121,Friday    ,23,2015,May,1,121,Friday    ,23,Assault,D53,103,Lawrence Park South (103),-79.4004822,43.71661,33139
-79.4018097,43.7231064,37950,GO-20151149506,2015-07-07T23:25:00.000Z,2015-07-07T23:25:00.000Z,Outside,1460,100,Assault Peace Officer,2015,July,7,188,Tuesday   ,23,2015,July,7,188,Tuesday   ,23,Assault,D53,103,Lawrence Park South (103),-79.4018097,43.7231064,37184
-79.4009476,43.7187538,37664,GO-20151136996,2015-07-04T17:00:00.000Z,2015-07-06T08:19:00.000Z,Commercial,2120,200,B&E,2015,July,6,187,Monday    ,8,2015,July,4,185,Saturday  ,17,Break and Enter,D53,103,Lawrence Park South (103),-79.4009476,43.7187538,37318
-79.3926697,43.714984899999983,37767,GO-20141412933,2014-01-24T16:30:00.000Z,2014-01-26T10:48:00.000Z,House,2120,200,B&E,2014,January,26,26,Sunday    ,10,2014,January,24,24,Friday    ,16,Break and Enter,D53,99,Mount Pleasant East (99),-79.3926697,43.7149849,37802
